video_id,video_path,label_id,label,display_label,category,modality,signer_id,take,enabled,fps,frames,duration
055_001,c:\Projects\signia-fsl-recognition\dynamic_raw\55\0.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,1,True,60.0,244,4.066666666666666
055_002,c:\Projects\signia-fsl-recognition\dynamic_raw\55\1.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,2,True,60.0,244,4.066666666666666
055_003,c:\Projects\signia-fsl-recognition\dynamic_raw\55\10.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,3,True,60.0,244,4.066666666666666
055_004,c:\Projects\signia-fsl-recognition\dynamic_raw\55\11.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,4,True,60.0,244,4.066666666666666
055_005,c:\Projects\signia-fsl-recognition\dynamic_raw\55\12.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,5,True,60.0,244,4.066666666666666
055_006,c:\Projects\signia-fsl-recognition\dynamic_raw\55\13.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,6,True,60.0,244,4.066666666666666
055_007,c:\Projects\signia-fsl-recognition\dynamic_raw\55\14.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,7,True,60.0,244,4.066666666666666
055_008,c:\Projects\signia-fsl-recognition\dynamic_raw\55\15.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,8,True,60.0,244,4.066666666666666
055_009,c:\Projects\signia-fsl-recognition\dynamic_raw\55\16.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,9,True,60.0,244,4.066666666666666
055_010,c:\Projects\signia-fsl-recognition\dynamic_raw\55\17.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,10,True,60.0,244,4.066666666666666
055_011,c:\Projects\signia-fsl-recognition\dynamic_raw\55\18.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,11,True,60.0,244,4.066666666666666
055_012,c:\Projects\signia-fsl-recognition\dynamic_raw\55\19.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,12,True,60.0,244,4.066666666666666
055_013,c:\Projects\signia-fsl-recognition\dynamic_raw\55\2.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,13,True,60.0,244,4.066666666666666
055_014,c:\Projects\signia-fsl-recognition\dynamic_raw\55\3.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,14,True,60.0,244,4.066666666666666
055_015,c:\Projects\signia-fsl-recognition\dynamic_raw\55\4.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,15,True,60.0,244,4.066666666666666
055_016,c:\Projects\signia-fsl-recognition\dynamic_raw\55\5.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,16,True,60.0,244,4.066666666666666
055_017,c:\Projects\signia-fsl-recognition\dynamic_raw\55\6.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,17,True,60.0,244,4.066666666666666
055_018,c:\Projects\signia-fsl-recognition\dynamic_raw\55\7.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,18,True,60.0,244,4.066666666666666
055_019,c:\Projects\signia-fsl-recognition\dynamic_raw\55\8.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,19,True,60.0,244,4.066666666666666
055_020,c:\Projects\signia-fsl-recognition\dynamic_raw\55\9.MOV,55,DAUGHTER,Daughter,FAMILY,dynamic,unknown,20,True,60.0,244,4.066666666666666
056_001,c:\Projects\signia-fsl-recognition\dynamic_raw\56\0.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,1,True,60.0,244,4.066666666666666
056_002,c:\Projects\signia-fsl-recognition\dynamic_raw\56\1.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,2,True,60.0,244,4.066666666666666
056_003,c:\Projects\signia-fsl-recognition\dynamic_raw\56\10.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,3,True,60.0,244,4.066666666666666
056_004,c:\Projects\signia-fsl-recognition\dynamic_raw\56\11.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,4,True,60.0,244,4.066666666666666
056_005,c:\Projects\signia-fsl-recognition\dynamic_raw\56\12.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,5,True,60.0,244,4.066666666666666
056_006,c:\Projects\signia-fsl-recognition\dynamic_raw\56\13.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,6,True,60.0,244,4.066666666666666
056_007,c:\Projects\signia-fsl-recognition\dynamic_raw\56\14.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,7,True,60.0,244,4.066666666666666
056_008,c:\Projects\signia-fsl-recognition\dynamic_raw\56\15.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,8,True,60.0,244,4.066666666666666
056_009,c:\Projects\signia-fsl-recognition\dynamic_raw\56\16.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,9,True,60.0,244,4.066666666666666
056_010,c:\Projects\signia-fsl-recognition\dynamic_raw\56\17.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,10,True,60.0,244,4.066666666666666
056_011,c:\Projects\signia-fsl-recognition\dynamic_raw\56\2.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,11,True,60.0,244,4.066666666666666
056_012,c:\Projects\signia-fsl-recognition\dynamic_raw\56\3.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,12,True,60.0,244,4.066666666666666
056_013,c:\Projects\signia-fsl-recognition\dynamic_raw\56\4.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,13,True,60.0,244,4.066666666666666
056_014,c:\Projects\signia-fsl-recognition\dynamic_raw\56\5.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,14,True,60.0,244,4.066666666666666
056_015,c:\Projects\signia-fsl-recognition\dynamic_raw\56\6.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,15,True,60.0,244,4.066666666666666
056_016,c:\Projects\signia-fsl-recognition\dynamic_raw\56\7.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,16,True,60.0,243,4.05
056_017,c:\Projects\signia-fsl-recognition\dynamic_raw\56\8.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,17,True,60.0,244,4.066666666666666
056_018,c:\Projects\signia-fsl-recognition\dynamic_raw\56\9.MOV,56,GRANDFATHER,Grandfather,FAMILY,dynamic,unknown,18,True,60.0,244,4.066666666666666
057_001,c:\Projects\signia-fsl-recognition\dynamic_raw\57\0.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,1,True,60.0,244,4.066666666666666
057_002,c:\Projects\signia-fsl-recognition\dynamic_raw\57\1.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,2,True,60.0,244,4.066666666666666
057_003,c:\Projects\signia-fsl-recognition\dynamic_raw\57\10.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,3,True,60.0,244,4.066666666666666
057_004,c:\Projects\signia-fsl-recognition\dynamic_raw\57\11.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,4,True,60.0,244,4.066666666666666
057_005,c:\Projects\signia-fsl-recognition\dynamic_raw\57\12.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,5,True,60.0,244,4.066666666666666
057_006,c:\Projects\signia-fsl-recognition\dynamic_raw\57\13.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,6,True,60.0,244,4.066666666666666
057_007,c:\Projects\signia-fsl-recognition\dynamic_raw\57\14.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,7,True,60.0,244,4.066666666666666
057_008,c:\Projects\signia-fsl-recognition\dynamic_raw\57\15.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,8,True,60.0,244,4.066666666666666
057_009,c:\Projects\signia-fsl-recognition\dynamic_raw\57\16.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,9,True,60.0,244,4.066666666666666
057_010,c:\Projects\signia-fsl-recognition\dynamic_raw\57\17.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,10,True,60.0,244,4.066666666666666
057_011,c:\Projects\signia-fsl-recognition\dynamic_raw\57\18.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,11,True,60.0,244,4.066666666666666
057_012,c:\Projects\signia-fsl-recognition\dynamic_raw\57\19.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,12,True,60.0,244,4.066666666666666
057_013,c:\Projects\signia-fsl-recognition\dynamic_raw\57\2.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,13,True,60.0,244,4.066666666666666
057_014,c:\Projects\signia-fsl-recognition\dynamic_raw\57\3.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,14,True,60.0,244,4.066666666666666
057_015,c:\Projects\signia-fsl-recognition\dynamic_raw\57\4.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,15,True,60.0,244,4.066666666666666
057_016,c:\Projects\signia-fsl-recognition\dynamic_raw\57\5.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,16,True,60.0,243,4.05
057_017,c:\Projects\signia-fsl-recognition\dynamic_raw\57\6.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,17,True,60.0,243,4.05
057_018,c:\Projects\signia-fsl-recognition\dynamic_raw\57\7.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,18,True,60.0,243,4.05
057_019,c:\Projects\signia-fsl-recognition\dynamic_raw\57\8.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,19,True,60.0,243,4.05
057_020,c:\Projects\signia-fsl-recognition\dynamic_raw\57\9.MOV,57,GRANDMOTHER,Grandmother,FAMILY,dynamic,unknown,20,True,60.0,243,4.05
058_001,c:\Projects\signia-fsl-recognition\dynamic_raw\58\0.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,1,True,60.0,244,4.066666666666666
058_002,c:\Projects\signia-fsl-recognition\dynamic_raw\58\1.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,2,True,60.0,244,4.066666666666666
058_003,c:\Projects\signia-fsl-recognition\dynamic_raw\58\10.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,3,True,60.0,243,4.05
058_004,c:\Projects\signia-fsl-recognition\dynamic_raw\58\11.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,4,True,60.0,243,4.05
058_005,c:\Projects\signia-fsl-recognition\dynamic_raw\58\12.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,5,True,60.0,243,4.05
058_006,c:\Projects\signia-fsl-recognition\dynamic_raw\58\13.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,6,True,60.0,243,4.05
058_007,c:\Projects\signia-fsl-recognition\dynamic_raw\58\14.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,7,True,60.0,243,4.05
058_008,c:\Projects\signia-fsl-recognition\dynamic_raw\58\15.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,8,True,60.0,243,4.05
058_009,c:\Projects\signia-fsl-recognition\dynamic_raw\58\16.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,9,True,60.0,243,4.05
058_010,c:\Projects\signia-fsl-recognition\dynamic_raw\58\17.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,10,True,60.0,243,4.05
058_011,c:\Projects\signia-fsl-recognition\dynamic_raw\58\18.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,11,True,60.0,243,4.05
058_012,c:\Projects\signia-fsl-recognition\dynamic_raw\58\19.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,12,True,60.0,243,4.05
058_013,c:\Projects\signia-fsl-recognition\dynamic_raw\58\2.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,13,True,60.0,243,4.05
058_014,c:\Projects\signia-fsl-recognition\dynamic_raw\58\20.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,14,True,60.0,243,4.05
058_015,c:\Projects\signia-fsl-recognition\dynamic_raw\58\3.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,15,True,60.0,243,4.05
058_016,c:\Projects\signia-fsl-recognition\dynamic_raw\58\4.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,16,True,60.0,243,4.05
058_017,c:\Projects\signia-fsl-recognition\dynamic_raw\58\5.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,17,True,60.0,243,4.05
058_018,c:\Projects\signia-fsl-recognition\dynamic_raw\58\6.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,18,True,60.0,243,4.05
058_019,c:\Projects\signia-fsl-recognition\dynamic_raw\58\7.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,19,True,60.0,243,4.05
058_020,c:\Projects\signia-fsl-recognition\dynamic_raw\58\8.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,20,True,60.0,243,4.05
058_021,c:\Projects\signia-fsl-recognition\dynamic_raw\58\9.MOV,58,UNCLE,Uncle,FAMILY,dynamic,unknown,21,True,60.0,243,4.05
059_001,c:\Projects\signia-fsl-recognition\dynamic_raw\59\0.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,1,True,60.0,243,4.05
059_002,c:\Projects\signia-fsl-recognition\dynamic_raw\59\1.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,2,True,60.0,243,4.05
059_003,c:\Projects\signia-fsl-recognition\dynamic_raw\59\10.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,3,True,60.0,243,4.05
059_004,c:\Projects\signia-fsl-recognition\dynamic_raw\59\11.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,4,True,60.0,243,4.05
059_005,c:\Projects\signia-fsl-recognition\dynamic_raw\59\12.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,5,True,60.0,243,4.05
059_006,c:\Projects\signia-fsl-recognition\dynamic_raw\59\13.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,6,True,60.0,243,4.05
059_007,c:\Projects\signia-fsl-recognition\dynamic_raw\59\14.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,7,True,60.0,243,4.05
059_008,c:\Projects\signia-fsl-recognition\dynamic_raw\59\15.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,8,True,60.0,243,4.05
059_009,c:\Projects\signia-fsl-recognition\dynamic_raw\59\16.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,9,True,60.0,243,4.05
059_010,c:\Projects\signia-fsl-recognition\dynamic_raw\59\17.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,10,True,60.0,243,4.05
059_011,c:\Projects\signia-fsl-recognition\dynamic_raw\59\18.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,11,True,60.0,243,4.05
059_012,c:\Projects\signia-fsl-recognition\dynamic_raw\59\19.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,12,True,60.0,243,4.05
059_013,c:\Projects\signia-fsl-recognition\dynamic_raw\59\2.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,13,True,60.0,243,4.05
059_014,c:\Projects\signia-fsl-recognition\dynamic_raw\59\3.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,14,True,60.0,243,4.05
059_015,c:\Projects\signia-fsl-recognition\dynamic_raw\59\4.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,15,True,60.0,243,4.05
059_016,c:\Projects\signia-fsl-recognition\dynamic_raw\59\5.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,16,True,60.0,243,4.05
059_017,c:\Projects\signia-fsl-recognition\dynamic_raw\59\6.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,17,True,60.0,243,4.05
059_018,c:\Projects\signia-fsl-recognition\dynamic_raw\59\7.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,18,True,60.0,243,4.05
059_019,c:\Projects\signia-fsl-recognition\dynamic_raw\59\8.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,19,True,60.0,243,4.05
059_020,c:\Projects\signia-fsl-recognition\dynamic_raw\59\9.MOV,59,AUNTIE,Auntie,FAMILY,dynamic,unknown,20,True,60.0,243,4.05
060_001,c:\Projects\signia-fsl-recognition\dynamic_raw\60\0.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,1,True,60.0,243,4.05
060_002,c:\Projects\signia-fsl-recognition\dynamic_raw\60\1.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,2,True,60.0,243,4.05
060_003,c:\Projects\signia-fsl-recognition\dynamic_raw\60\10.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,3,True,60.0,243,4.05
060_004,c:\Projects\signia-fsl-recognition\dynamic_raw\60\11.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,4,True,60.0,243,4.05
060_005,c:\Projects\signia-fsl-recognition\dynamic_raw\60\12.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,5,True,60.0,243,4.05
060_006,c:\Projects\signia-fsl-recognition\dynamic_raw\60\13.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,6,True,60.0,243,4.05
060_007,c:\Projects\signia-fsl-recognition\dynamic_raw\60\14.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,7,True,60.0,243,4.05
060_008,c:\Projects\signia-fsl-recognition\dynamic_raw\60\15.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,8,True,60.0,243,4.05
060_009,c:\Projects\signia-fsl-recognition\dynamic_raw\60\16.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,9,True,60.0,243,4.05
060_010,c:\Projects\signia-fsl-recognition\dynamic_raw\60\17.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,10,True,60.0,243,4.05
060_011,c:\Projects\signia-fsl-recognition\dynamic_raw\60\18.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,11,True,60.0,243,4.05
060_012,c:\Projects\signia-fsl-recognition\dynamic_raw\60\19.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,12,True,60.0,243,4.05
060_013,c:\Projects\signia-fsl-recognition\dynamic_raw\60\2.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,13,True,60.0,243,4.05
060_014,c:\Projects\signia-fsl-recognition\dynamic_raw\60\20.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,14,True,60.0,243,4.05
060_015,c:\Projects\signia-fsl-recognition\dynamic_raw\60\3.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,15,True,60.0,243,4.05
060_016,c:\Projects\signia-fsl-recognition\dynamic_raw\60\4.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,16,True,60.0,243,4.05
060_017,c:\Projects\signia-fsl-recognition\dynamic_raw\60\5.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,17,True,60.0,243,4.05
060_018,c:\Projects\signia-fsl-recognition\dynamic_raw\60\6.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,18,True,60.0,243,4.05
060_019,c:\Projects\signia-fsl-recognition\dynamic_raw\60\7.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,19,True,60.0,243,4.05
060_020,c:\Projects\signia-fsl-recognition\dynamic_raw\60\8.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,20,True,60.0,243,4.05
060_021,c:\Projects\signia-fsl-recognition\dynamic_raw\60\9.MOV,60,COUSIN,Cousin,FAMILY,dynamic,unknown,21,True,60.0,243,4.05
061_001,c:\Projects\signia-fsl-recognition\dynamic_raw\61\0.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,1,True,60.0,243,4.05
061_002,c:\Projects\signia-fsl-recognition\dynamic_raw\61\1.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,2,True,60.0,243,4.05
061_003,c:\Projects\signia-fsl-recognition\dynamic_raw\61\10.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,3,True,60.0,243,4.05
061_004,c:\Projects\signia-fsl-recognition\dynamic_raw\61\11.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,4,True,60.0,243,4.05
061_005,c:\Projects\signia-fsl-recognition\dynamic_raw\61\12.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,5,True,60.0,243,4.05
061_006,c:\Projects\signia-fsl-recognition\dynamic_raw\61\13.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,6,True,60.0,243,4.05
061_007,c:\Projects\signia-fsl-recognition\dynamic_raw\61\14.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,7,True,60.0,243,4.05
061_008,c:\Projects\signia-fsl-recognition\dynamic_raw\61\15.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,8,True,60.0,243,4.05
061_009,c:\Projects\signia-fsl-recognition\dynamic_raw\61\16.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,9,True,60.0,243,4.05
061_010,c:\Projects\signia-fsl-recognition\dynamic_raw\61\17.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,10,True,60.0,243,4.05
061_011,c:\Projects\signia-fsl-recognition\dynamic_raw\61\18.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,11,True,60.0,243,4.05
061_012,c:\Projects\signia-fsl-recognition\dynamic_raw\61\19.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,12,True,60.0,243,4.05
061_013,c:\Projects\signia-fsl-recognition\dynamic_raw\61\2.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,13,True,60.0,243,4.05
061_014,c:\Projects\signia-fsl-recognition\dynamic_raw\61\3.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,14,True,60.0,243,4.05
061_015,c:\Projects\signia-fsl-recognition\dynamic_raw\61\4.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,15,True,60.0,243,4.05
061_016,c:\Projects\signia-fsl-recognition\dynamic_raw\61\5.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,16,True,60.0,243,4.05
061_017,c:\Projects\signia-fsl-recognition\dynamic_raw\61\6.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,17,True,60.0,243,4.05
061_018,c:\Projects\signia-fsl-recognition\dynamic_raw\61\7.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,18,True,60.0,243,4.05
061_019,c:\Projects\signia-fsl-recognition\dynamic_raw\61\8.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,19,True,60.0,243,4.05
061_020,c:\Projects\signia-fsl-recognition\dynamic_raw\61\9.MOV,61,PARENTS,Parents,FAMILY,dynamic,unknown,20,True,60.0,243,4.05
062_001,c:\Projects\signia-fsl-recognition\dynamic_raw\62\0.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,1,True,60.0,244,4.066666666666666
062_002,c:\Projects\signia-fsl-recognition\dynamic_raw\62\1.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,2,True,60.0,244,4.066666666666666
062_003,c:\Projects\signia-fsl-recognition\dynamic_raw\62\10.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,3,True,60.0,244,4.066666666666666
062_004,c:\Projects\signia-fsl-recognition\dynamic_raw\62\11.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,4,True,60.0,245,4.083333333333333
062_005,c:\Projects\signia-fsl-recognition\dynamic_raw\62\12.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,5,True,60.0,245,4.083333333333333
062_006,c:\Projects\signia-fsl-recognition\dynamic_raw\62\13.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,6,True,60.0,244,4.066666666666666
062_007,c:\Projects\signia-fsl-recognition\dynamic_raw\62\14.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,7,True,60.0,244,4.066666666666666
062_008,c:\Projects\signia-fsl-recognition\dynamic_raw\62\15.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,8,True,60.0,244,4.066666666666666
062_009,c:\Projects\signia-fsl-recognition\dynamic_raw\62\16.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,9,True,60.0,245,4.083333333333333
062_010,c:\Projects\signia-fsl-recognition\dynamic_raw\62\17.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,10,True,60.0,244,4.066666666666666
062_011,c:\Projects\signia-fsl-recognition\dynamic_raw\62\18.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,11,True,60.0,244,4.066666666666666
062_012,c:\Projects\signia-fsl-recognition\dynamic_raw\62\19.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,12,True,60.0,244,4.066666666666666
062_013,c:\Projects\signia-fsl-recognition\dynamic_raw\62\2.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,13,True,60.0,244,4.066666666666666
062_014,c:\Projects\signia-fsl-recognition\dynamic_raw\62\20.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,14,True,60.0,244,4.066666666666666
062_015,c:\Projects\signia-fsl-recognition\dynamic_raw\62\3.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,15,True,60.0,244,4.066666666666666
062_016,c:\Projects\signia-fsl-recognition\dynamic_raw\62\4.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,16,True,60.0,244,4.066666666666666
062_017,c:\Projects\signia-fsl-recognition\dynamic_raw\62\5.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,17,True,60.0,245,4.083333333333333
062_018,c:\Projects\signia-fsl-recognition\dynamic_raw\62\6.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,18,True,60.0,245,4.083333333333333
062_019,c:\Projects\signia-fsl-recognition\dynamic_raw\62\7.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,19,True,60.0,244,4.066666666666666
062_020,c:\Projects\signia-fsl-recognition\dynamic_raw\62\8.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,20,True,60.0,244,4.066666666666666
062_021,c:\Projects\signia-fsl-recognition\dynamic_raw\62\9.MOV,62,BOY,Boy,RELATIONSHIPS,dynamic,unknown,21,True,60.0,244,4.066666666666666
063_001,c:\Projects\signia-fsl-recognition\dynamic_raw\63\0.MOV,63,GIRL,Girl,RELATIONSHIPS,dynamic,unknown,1,True,60.0,244,4.066666666666666
063_002,c:\Projects\signia-fsl-recognition\dynamic_raw\63\1.MOV,63,GIRL,Girl,RELATIONSHIPS,dynamic,unknown,2,True,60.0,244,4.066666666666666
063_003,c:\Projects\signia-fsl-recognition\dynamic_raw\63\10.MOV,63,GIRL,Girl,RELATIONSHIPS,dynamic,unknown,3,True,60.0,244,4.066666666666666
063_004,c:\Projects\signia-fsl-recognition\dynamic_raw\63\11.MOV,63,GIRL,Girl,RELATIONSHIPS,dynamic,unknown,4,True,60.0,244,4.066666666666666
063_005,c:\Projects\signia-fsl-recognition\dynamic_raw\63\12.MOV,63,GIRL,Girl,RELATIONSHIPS,dynamic,unknown,5,True,60.0,244,4.066666666666666
063_006,c:\Projects\signia-fsl-recognition\dynamic_raw\63\13.MOV,63,GIRL,Girl,RELATIONSHIPS,dynamic,unknown,6,True,60.0,244,4.066666666666666
